Дата потребности;Порядковый номер;Заказ-Партия;Номенклатура потребности;Потребность из файла;Потребность нач;Потребность кон;Списание потребности;Склад;Дата списания остат;Номенклатура Списания;Остатки нач;Остатки кон;Списание остатков;Дата учета
2020-03-12;6491;0044-1;Болт самоанкерующийся распорный БСР 16х150 УХЛ3 ГОСТ 28778-90;0.0;0.768;0.0;0.768;Центральный склад;2020-05-20;Болт самоанкерующийся распорный БСР 16х150 УХЛ3 ГОСТ 28778-90;9.6;8.831999999999999;0.768;2020-03-12
2020-03-17;6242;0038-1;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.0;1.747;0.0;1.747;Центральный склад;2020-05-20;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;875.0;873.253;1.747;2020-03-17
2020-03-17;6243;0038-1;Швеллер 20 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;57.912;0.0;57.912;Центральный склад;2020-05-20;Швеллер 20 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;17884.8;17826.888;57.912;2020-03-17
2020-03-17;6587;0049-1;Болт самоанкерующийся распорный БСР 16х150 УХЛ3 ГОСТ 28778-90;0.38400000000000034;9.216;0.38400000000000034;8.831999999999999;Центральный склад;2020-05-20;Болт самоанкерующийся распорный БСР 16х150 УХЛ3 ГОСТ 28778-90;8.831999999999999;0.0;8.831999999999999;2020-03-17
2020-03-17;6503;0029-1;Круг 45 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.0;1.322;0.0;1.322;Центральный склад;2020-05-20;Круг 45 ГОСТ 2590-2006 45 ГОСТ 1050-88;15.0;13.678;1.322;2020-03-17
2020-03-17;6501;0029-1;Круг 20 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.0;1.689;0.0;1.689;Центральный склад;2020-05-20;Круг 20 ГОСТ 2590-2006 45 ГОСТ 1050-2013;12.0;10.311;1.689;2020-03-17
2020-03-17;6496;0029-1;Лист 40 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.0;219.8;0.0;219.8;Центральный склад;2020-05-20;Лист 40 ГОСТ 19903-74 ст3 ГОСТ 380-2005;235.5;15.699999999999989;219.8;2020-03-17
2020-03-17;6227;0037-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;25.568;0.0;25.568;Центральный склад;2020-05-20;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6753.634999999999;6728.066999999999;25.568;2020-03-17
2020-03-17;6229;0037-1;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;14.331;0.0;14.331;Центральный склад;2020-05-20;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;10597.5;10583.169;14.331;2020-03-17
2020-03-17;6231;0037-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;6.338000000000022;165.705;6.338000000000022;159.367;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;159.367;0.0;159.367;2020-03-17
2020-03-17;6231;0037-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;6.338000000000022;0.0;6.338000000000022;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;20064.6;20058.262;6.338000000000022;2020-03-17
2020-03-17;6234;0037-1;Швеллер 20 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;57.912;0.0;57.912;Центральный склад;2020-05-20;Швеллер 20 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;17826.888;17768.976;57.912;2020-03-17
2020-03-17;6235;0038-1;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.0;0.022;0.0;0.022;Центральный склад;2020-05-20;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;33.141;33.119;0.022;2020-03-17
2020-03-17;6236;0038-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;35.532;0.0;35.532;Центральный склад;2020-05-20;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3391.2;3355.6679999999997;35.532;2020-03-17
2020-03-17;6226;0037-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;35.532;0.0;35.532;Центральный склад;2020-05-20;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3355.6679999999997;3320.1359999999995;35.532;2020-03-17
2020-03-17;6239;0038-1;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;14.331;0.0;14.331;Центральный склад;2020-05-20;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;10583.169;10568.838;14.331;2020-03-17
2020-03-17;6241;0038-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;63.513;0.0;63.513;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;20058.262;19994.749;63.513;2020-03-17
2020-03-17;6225;0037-1;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.0;0.022;0.0;0.022;Центральный склад;2020-05-20;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;33.119;33.097;0.022;2020-03-17
2020-03-17;6237;0038-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;25.568;0.0;25.568;Центральный склад;2020-05-20;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6728.066999999999;6702.498999999999;25.568;2020-03-17
2020-03-26;7447;0060-1;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;57.038;0.0;57.038;Центральный склад;2020-05-20;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;10568.838;10511.8;57.038;2020-03-26
2020-04-02;8539;0065-1;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;4.774999999999999;37.872;4.774999999999999;33.097;Центральный склад;2020-05-20;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;33.097;0.0;33.097;2020-04-02
2020-04-06;7001;0053-1;Круг 16 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.0;0.798;0.0;0.798;Центральный склад;2020-05-20;Круг 16 ГОСТ 2590-2006 45 ГОСТ 1050-88;7.0;6.202;0.798;2020-04-06
2020-04-06;6993;0052-1;Круг 16 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.0;0.253;0.0;0.253;Центральный склад;2020-05-20;Круг 16 ГОСТ 2590-2006 45 ГОСТ 1050-88;6.202;5.949;0.253;2020-04-06
2020-04-08;7257;0055-1;Шайба 20 Гл ГОСТ 11371-78;0.0;0.275;0.0;0.275;Центральный склад;2020-05-20;Шайба 20 Гл ГОСТ 11371-78;825.997;825.722;0.275;2020-04-08
2020-04-08;7256;0055-1;Шайба 10 Гл ГОСТ 6402-70;0.0;0.019;0.0;0.019;Центральный склад;2020-05-20;Шайба 10 Гл ГОСТ 6402-70;192.339;192.32;0.019;2020-04-08
2020-04-08;7255;0055-1;Шайба 10 Гл ГОСТ 11371-78;0.0;0.033;0.0;0.033;Центральный склад;2020-05-20;Шайба 10 Гл ГОСТ 11371-78;56.212;56.179;0.033;2020-04-08
2020-04-08;7252;0055-1;Круг 40 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.0;0.92;0.0;0.92;Центральный склад;2020-05-20;Круг 40 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;1.0;0.07999999999999996;0.92;2020-04-08
2020-04-08;7251;0055-1;Круг 20 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.6509999999999998;10.962;0.6509999999999998;10.311;Центральный склад;2020-05-20;Круг 20 ГОСТ 2590-2006 45 ГОСТ 1050-2013;10.311;0.0;10.311;2020-04-08
2020-04-08;7264;0055-1;Квадрат 20 ГОСТ 2591-2006 ст3 ГОСТ 380-2005;0.0;11.584;0.0;11.584;Центральный склад;2020-05-20;Квадрат 20 ГОСТ 2591-2006 ст3 ГОСТ 380-2005;19.0;7.416;11.584;2020-04-08
2020-04-13;8404;0062-1;Круг 30 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.0;2.369;0.0;2.369;Центральный склад;2020-05-20;Круг 30 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;67.0;64.631;2.369;2020-04-13
2020-04-13;8406;0062-1;Круг 50 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.0;5.44;0.0;5.44;Центральный склад;2020-05-20;Круг 50 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;1445.0;1439.56;5.44;2020-04-13
2020-04-13;8411;0062-1;Круг 40 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;16.409000000000002;16.489;16.409000000000002;0.07999999999999996;Центральный склад;2020-05-20;Круг 40 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.07999999999999996;0.0;0.07999999999999996;2020-04-13
2020-04-13;8413;0062-1;Круг 45 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.0;1.704;0.0;1.704;Центральный склад;2020-05-20;Круг 45 ГОСТ 2590-2006 45 ГОСТ 1050-88;13.678;11.974;1.704;2020-04-13
2020-04-15;8663;0073-1;Уголок 70х70х6 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;0.0;188.622;0.0;188.622;Центральный склад;2020-05-20;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;5751.0;5562.378;188.622;2020-04-15
2020-04-15;8664;0073-1;Уголок 80х80х6 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;0.0;85.439;0.0;85.439;Центральный склад;2020-05-20;Уголок 80х80х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;15809.28;15723.841;85.439;2020-04-15
2020-04-20;8868;0076-1;Гайка М24-6h.5.Гл ГОСТ 5915-70;10.404;12.779;10.404;2.375;Центральный склад;2020-05-20;Гайка М24-6h.5.Гл ГОСТ 5915-70;2.375;0.0;2.375;2020-04-20
2020-04-21;9413;0079-1;Уголок 140х140х9 ГОСТ 8509-86 09Г2С ГОСТ 19281-2014;0.0;232.489;0.0;232.489;Центральный склад;2020-05-20;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;3959.64;3727.151;232.489;2020-04-21
2020-04-21;9413;0079-1;Уголок 140х140х9 ГОСТ 8509-86 09Г2С ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-05-20;Уголок 140х140х9 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;23524.92;23524.92;0.0;2020-04-21
2020-04-21;9415;0079-1;Уголок 90х90х7 ГОСТ 8509-86 09Г2С ГОСТ 19281-2014;0.0;22.6;0.0;22.6;Центральный склад;2020-05-20;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;1195.253;1172.653;22.6;2020-04-21
2020-04-21;9408;0080-1;Лист 4 ГОСТ 19903-74 С345-4 ГОСТ 27772-2015;0.0;97.239;0.0;97.239;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;19994.749;19897.51;97.239;2020-04-21
2020-04-21;9407;0080-1;Лист 6 ГОСТ 19903-74 С345-4 ГОСТ 27772-2015;0.0;0.536;0.0;0.536;Центральный склад;2020-05-20;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;18868.496;18867.96;0.536;2020-04-21
2020-04-21;9416;0079-1;Уголок 70х70х6 ГОСТ 8509-86 09Г2С ГОСТ 19281-2014;0.0;17.641;0.0;17.641;Центральный склад;2020-05-20;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;5562.378;5544.737;17.641;2020-04-21
2020-04-21;9414;0079-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С ГОСТ 19281-2014;0.0;11.586;0.0;11.586;Центральный склад;2020-05-20;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;497.64;486.054;11.586;2020-04-21
2020-04-21;9417;0079-1;Уголок 63х63х5 ГОСТ 8509-86 09Г2С ГОСТ 19281-2014;0.0;19.939;0.0;19.939;Центральный склад;2020-05-20;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;7048.252;7028.313;19.939;2020-04-21
2020-04-21;6594;0050-1;Швеллер 24 У ГОСТ 8240-89 С345-1 ГОСТ 27772-88;0.0;97.6;0.0;97.6;Центральный склад;2020-05-20;Швеллер 24 У ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;9504.0;9406.4;97.6;2020-04-21
2020-04-29;8220;02654-1;Лист 8 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;0.391;0.0;0.391;Центральный склад;2020-05-20;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3320.1359999999995;3319.7449999999994;0.391;2020-04-29
2020-04-29;9472;0088-1;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.0;1.747;0.0;1.747;Центральный склад;2020-05-20;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;873.253;871.5060000000001;1.747;2020-04-29
2020-04-29;9474;0088-1;Труба профильная 160х160х4 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;0.0;129.751;0.0;129.751;Центральный склад;2020-05-20;Труба профильная 160х160х4 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;231.24;101.489;129.751;2020-04-29
2020-04-29;9473;0088-1;Швеллер 20 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;57.912;0.0;57.912;Центральный склад;2020-05-20;Швеллер 20 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;17768.976;17711.064;57.912;2020-04-29
2020-04-29;8228;02654-1;Труба 325х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;0.0;62.347;0.0;62.347;Центральный склад;2020-05-20;Труба 325х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;582.162;519.815;62.347;2020-04-29
2020-04-29;8225;02654-1;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;9.195;0.0;9.195;Центральный склад;2020-05-20;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;10511.8;10502.605;9.195;2020-04-29
2020-04-29;8224;02654-1;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;17.588;0.0;17.588;Центральный склад;2020-05-20;Лист 16 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1130.4;1112.8120000000001;17.588;2020-04-29
2020-04-29;8222;02654-1;Лист 10 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;14.267;0.0;14.267;Центральный склад;2020-05-20;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;10502.605;10488.338;14.267;2020-04-29
2020-04-29;8229;02654-1;Труба 219х10 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;0.0;65.857;0.0;65.857;Центральный склад;2020-05-20;Труба 219х10 ГОСТ 10705-80 09Г2С-15 ГОСТ 19281-2014;14843.52;14777.663;65.857;2020-04-29
2020-04-29;8231;02654-1;Уголок 70х70х6 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;0.0;12.224;0.0;12.224;Центральный склад;2020-05-20;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;5544.737;5532.513;12.224;2020-04-29
2020-04-29;9457;0086-1;Труба профильная 180х140х6 ГОСТ 30245-94 ст3 ГОСТ 380-2005;0.0;1194.889;0.0;1194.889;Центральный склад;2020-05-20;Труба профильная 180х140х6 ГОСТ 30245-94 ст3 ГОСТ 380-2005;1357.974;163.08500000000004;1194.889;2020-04-29
2020-04-29;9542;0091-1;Труба 76х4 ГОСТ 10704-91 ст3сп ГОСТ 380-2005;0.0;20.882;0.0;20.882;Центральный склад;2020-05-20;Труба 76х4 ГОСТ 8732-78 ст3сп ГОСТ 380-2005;1669.92;1649.038;20.882;2020-04-29
2020-04-29;9542;0091-1;Труба 76х4 ГОСТ 10704-91 ст3сп ГОСТ 380-2005;0.0;0.0;0.0;0.0;Центральный склад;2020-05-20;Труба 76х4 ГОСТ 8732-78 09Г2С-15 ГОСТ 19281-2014;1169.5;1169.5;0.0;2020-04-29
2020-04-29;8214;02653-1;Уголок 70х70х6 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;0.0;56.883;0.0;56.883;Центральный склад;2020-05-20;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;5532.513;5475.63;56.883;2020-04-29
2020-04-29;9470;0088-1;Лист 14 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;4.267;0.0;4.267;Центральный склад;2020-05-20;Лист 14 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1978.2;1973.933;4.267;2020-04-29
2020-04-29;8211;02653-1;Труба 219х10 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;0.0;197.571;0.0;197.571;Центральный склад;2020-05-20;Труба 219х10 ГОСТ 10705-80 09Г2С-15 ГОСТ 19281-2014;14777.663;14580.092;197.571;2020-04-29
2020-04-29;8206;02653-1;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;52.764;0.0;52.764;Центральный склад;2020-05-20;Лист 16 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1112.8120000000001;1060.0480000000002;52.764;2020-04-29
2020-04-29;8204;02653-1;Лист 4 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;57.361;0.0;57.361;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;19897.51;19840.148999999998;57.361;2020-04-29
2020-04-29;8208;02653-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;4.62;0.0;4.62;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;19840.148999999998;19835.529;4.62;2020-04-29
2020-04-30;8331;02658-1;Лист 8 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;8.571;0.0;8.571;Центральный склад;2020-05-20;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3319.7449999999994;3311.1739999999995;8.571;2020-04-30
2020-04-30;7659;02621-1;Лист 4 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;0.308;0.0;0.308;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;19835.529;19835.220999999998;0.308;2020-04-30
2020-04-30;8341;02658-1;Труба профильная 100х100х4 ГОСТ 30245-94100 С345-3 ГОСТ 27772-2015;0.0;192.32;0.0;192.32;Центральный склад;2020-05-20;Труба профильная 100х100х4 ГОСТ 30245-94100 09Г2С-15 ГОСТ 19281-2014;15765.12;15572.800000000001;192.32;2020-04-30
2020-04-30;8340;02658-1;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;0.0;1489.52;0.0;1489.52;Центральный склад;2020-05-20;Труба 219х10 ГОСТ 10705-80 09Г2С-15 ГОСТ 19281-2014;14580.092;13090.572;1489.52;2020-04-30
2020-05-01;8272;02655-3;Лист 4 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;1611.665;0.0;1611.665;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;19835.220999999998;18223.555999999997;1611.665;2020-05-01
2020-05-01;8525;02684-1;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;0.0;75.24;0.0;75.24;Центральный склад;2020-05-20;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3311.1739999999995;3235.9339999999997;75.24;2020-05-01
2020-05-01;9418;0083-1;Уголок 90х90х6 ГОСТ 8509-86 09Г2С ГОСТ 17380-2001;0.0;313.5;0.0;313.5;Центральный склад;2020-05-20;Уголок 90х90х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;4498.2;4184.7;313.5;2020-05-01
2020-05-01;9446;0074-1;Лист 5 ГОСТ 19903-74 ст3сп5 ГОСТ 380-2005;0.0;3.478;0.0;3.478;Центральный склад;2020-05-20;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;4592.25;4588.772;3.478;2020-05-01
2020-05-02;8557;02692-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;114.017;0.0;114.017;Центральный склад;2020-05-20;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6702.498999999999;6588.481999999999;114.017;2020-05-02
2020-05-02;8560;02692-1;Шайба 20 Гл ГОСТ 11371-78;0.0;0.018;0.0;0.018;Центральный склад;2020-05-20;Шайба 20 Гл ГОСТ 11371-78;825.722;825.704;0.018;2020-05-02
2020-05-02;3503;921386-3;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;655.47;0.0;655.47;Центральный склад;2020-05-20;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;10389.136;9733.666000000001;655.47;2020-05-02
2020-05-04;3658;921669-5;Швеллер 30 П ГОСТ 8240-89 С345-6 ГОСТ 19281-2014;0.0;820.58;0.0;820.58;Центральный склад;2020-05-20;Швеллер 30 П ГОСТ 8240-89 С345-6 ГОСТ 19281-2014;6105.6;5285.02;820.58;2020-05-04
2020-05-04;8295;02655-4;Труба профильная 100х100х4 ГОСТ 30245-94100 С345-3 ГОСТ 27772-2015;0.0;151.8;0.0;151.8;Центральный склад;2020-05-20;Труба профильная 100х100х4 ГОСТ 30245-94100 09Г2С-15 ГОСТ 19281-2014;15572.800000000001;15421.000000000002;151.8;2020-05-04
2020-05-04;6065;02427-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;116.8;0.0;116.8;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;18223.555999999997;18106.755999999998;116.8;2020-05-04
2020-05-04;6070;02427-1;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;1861.45;0.0;1861.45;Центральный склад;2020-05-20;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;3252.48;1391.03;1861.45;2020-05-04
2020-05-04;8286;02655-4;Лист 12 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;149.447;0.0;149.447;Центральный склад;2020-05-20;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6588.481999999999;6439.034999999999;149.447;2020-05-04
2020-05-04;8291;02655-4;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;110.88;0.0;110.88;Центральный склад;2020-05-20;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;18106.755999999998;17995.875999999997;110.88;2020-05-04
2020-05-04;8293;02655-4;Труба 325х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;0.0;288.984;0.0;288.984;Центральный склад;2020-05-20;Труба 325х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;519.815;230.83100000000007;288.984;2020-05-04
2020-05-04;6075;02427-1;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;1126.235;0.0;1126.235;Центральный склад;2020-05-20;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;1172.653;46.41800000000012;1126.235;2020-05-04
2020-05-04;6062;02427-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;71.295;0.0;71.295;Центральный склад;2020-05-20;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3235.9339999999997;3164.6389999999997;71.295;2020-05-04
2020-05-05;4763;922057-1;Шайба 10 Гл ГОСТ 11371-78;0.0;0.03;0.0;0.03;Центральный склад;2020-05-20;Шайба 10 Гл ГОСТ 11371-78;56.179;56.149;0.03;2020-05-05
2020-05-05;4766;922057-1;Шплинт 3,2х25.Гл ГОСТ 397-79;0.0;0.014;0.0;0.014;Центральный склад;2020-05-20;Шплинт 3,2х25.Гл ГОСТ 397-79;1.0;0.986;0.014;2020-05-05
