Лист 40 ГОСТ 19903-74 У8А ГОСТ 1435-90;17.584;0.0
Лист 6 ГОСТ 19903-74 ст3 ГОСТ 380-2005;129.025;0.0
Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2891.892999999999;773.444
Лист 8 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.532;0.0
Лист ПВ 406 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005;1691.263;0.0
Отвод 90° 114х6 ГОСТ 17375-83 Ст3 ГОСТ 380-2005;4.0;0.0
Петля М14 ОЭМЗ.ПБ.261.04.02.001;21.12;0.0
Пластина 1Н-I-ТМКЩ-С-10 ГОСТ 7338-90;321.32800000000003;0.0
Подшипник 80310 ГОСТ 7242-81;55.9;0.0
Сетка 2 - 25 - 2,0 - О ГОСТ 5336-80;0.538;0.0
Табличка 63х80 12Х18Н10Т;12.340000000000002;0.1
Труба 102х6 ГОСТ 8732-78 09Г2С-8 ГОСТ 19281-2014;40.791;0.0
Труба 114х8 ГОСТ 8732-78 ст3 ГОСТ 380-2005;1183.073;0.0
Труба 121х8 ГОСТ 8732-78 09Г2С-8 ГОСТ 19281-2014;13.113000000000001;0.0
Труба 20х2 ГОСТ 10704-91 09Г2С-8 ГОСТ 19281-2014;4.398;0.0
Труба 25х3,2 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;40.592;0.0
Труба 530х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;128.484;0.0
Труба 73х6 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;32.658;0.0
Труба ДУ 20х26,8х2,8 ГОСТ 3262-75 ст3 ГОСТ 380-2005;49.13;0.0
Труба профильная 120х120х4 ГОСТ 30245-94 ст3 ГОСТ 380-2005;561.449;0.0
Труба профильная 80х80х4 ГОСТ 8639-68 ст3 ГОСТ 380-2005;48.559;0.0
Уголок 100х100х10 ГОСТ 8509-86 Ст5сп ГОСТ 5781-82;250.791;0.0
Уголок 125х125х8 ГОСТ 8509-86 ст3 ГОСТ 380-2005;157.176;0.0
Уголок 140х140х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3602.715;0.0
Уголок 160х160х14 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;223.346;0.0
Уголок 160х160х16 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;14.238000000000056;0.0
Уголок 25х25х4 ГОСТ 8509-86 ст3 ГОСТ 380-2005;0.189;0.0
Уголок 32х32х4 ГОСТ 8509-86 ст3 ГОСТ 380-2005;3.802;0.0
Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2120.4219999999996;553.436
Уголок 50х50х5 ГОСТ 8509-86 С345-5-ГК ГОСТ 27772-2015;61.4;0.0
Уголок 50х50х5 ГОСТ 8509-86 ст3 ГОСТ 380-2005;96.4;0.0
Уголок 63х63х5 ГОСТ 8509-86 ст3 ГОСТ 380-2005;348.561;0.0
Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4153.307999999999;8271.886
Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4095.9690000000037;6150.3099999999995
Шайба 20 Гл ГОСТ 6402-70;0.102;0.0
Швеллер 12 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;3873.4610000000002;0.0
Швеллер 16 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;511.47899999999987;0.0
Швеллер 16 П ГОСТ 8240-89 ст3 ГОСТ 380-2005;106.027;0.0
Швеллер 20 У ГОСТ 8240-89 ст3 ГОСТ 380-2005;38.737;0.0
Швеллер 30 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;375.948
Шпилька М16-8gх115..Гл DIN 975;2.9;0.0
Шпилька М16-8gх80..Гл DIN 975;2.0;0.0
Шпилька по чертежу 16х1000.ст3.ГЦ Ст-2019-06;700.5;0.0
Шпилька по чертежу М36х250.09Г2С-6.бп 3.407.9-146.3-03КМД;173.0;0.0
Шпилька по чертежу М42х320.09Г2С-6.бп 3.407.9-146.3-05КМД;1447.68;0.0
Шпилька по чертежу М48х340.09Г2С-6.бп 3.407.9-146.3-05КМД;0.0;77.28
Шпилька(резьба 115 мм) 7М30-8gх430..бп ГОСТ 24379.1-2012;38.4;0.0
