Дата потребности;Порядковый номер;Заказ-Партия;Номенклатура потребности;Потребность из файла;Потребность нач;Потребность кон;Списание потребности;Склад;Дата списания остат;Номенклатура Списания;Остатки нач;Остатки кон;Списание остатков;Дата учета
2020-01-20;954;4-1;Швеллер 18 П ГОСТ 8240-89 09Г2С-6 ГОСТ 19281-2014;0.0;274.52631579;0.0;274.52631579;Центральный склад;2020-02-05;Швеллер 18 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;13105.2;12830.67368421;274.52631579;2020-01-20
2020-01-20;938;921732-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;111.57882353;0.0;111.57882353;Центральный склад;2020-02-05;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;327.3164705899999;215.7376470599999;111.57882353;2020-01-20
2020-01-20;939;921732-1;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;485.77263158;0.0;485.77263158;Центральный склад;2020-02-05;Лист 3 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1271.7;785.92736842;485.77263158;2020-01-20
2020-01-20;940;921732-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;118.9862069;0.0;118.9862069;Центральный склад;2020-02-05;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;17803.8;17684.8137931;118.9862069;2020-01-20
2020-01-20;941;921732-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;506.30113636;0.0;506.30113636;Центральный склад;2020-02-05;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;7038.864;6532.56286364;506.30113636;2020-01-20
2020-01-20;942;921732-1;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;125.70352941;0.0;125.70352941;Центральный склад;2020-02-05;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;7739.1764705900005;7613.472941180001;125.70352941;2020-01-20
2020-01-20;944;921732-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;1085.3516129;0.0;1085.3516129;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;16956.0;15870.6483871;1085.3516129;2020-01-20
2020-01-20;945;921732-1;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.0;5.6;0.0;5.6;Центральный склад;2020-02-05;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;2005.58;1999.98;5.6;2020-01-20
2020-01-20;946;921732-1;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;0.0;566.97;0.0;566.97;Центральный склад;2020-02-05;Труба 219х10 ГОСТ 8732-78 09Г2С-15 ГОСТ 19281-2014;6620.83;6053.86;566.97;2020-01-20
2020-01-20;947;921732-1;Труба профильная 80х80х4 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;0.0;185.23;0.0;185.23;Центральный склад;2020-02-05;Труба профильная 80х80х4 ГОСТ 30245-94 09Г2С-15 ГОСТ 19281-2014;4868.16;4682.93;185.23;2020-01-20
2020-01-20;948;921732-1;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;271.31612903;0.0;271.31612903;Центральный склад;2020-02-05;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;11139.12;10867.803870970001;271.31612903;2020-01-20
2020-01-20;949;921732-1;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;324.28421053;0.0;324.28421053;Центральный склад;2020-02-05;Швеллер 18 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;12830.67368421;12506.38947368;324.28421053;2020-01-20
2020-01-20;935;921981-1;Лист 30 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;332.76623377;0.0;332.76623377;Центральный склад;2020-02-05;Лист 30 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;19075.5;18742.73376623;332.76623377;2020-01-20
2020-01-20;936;921982-1;Лист 30 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;199.65974026;0.0;199.65974026;Центральный склад;2020-02-05;Лист 30 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;18742.73376623;18543.074025970003;199.65974026;2020-01-20
2020-01-23;1003;10-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.50823529;0.0;0.50823529;Центральный склад;2020-02-05;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;215.7376470599999;215.2294117699999;0.50823529;2020-01-23
2020-01-23;1012;10-1;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;470.4;0.0;470.4;Центральный склад;2020-02-05;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;7613.472941180001;7143.072941180001;470.4;2020-01-23
2020-01-23;1016;10-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;26.73548387;0.0;26.73548387;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;15870.6483871;15843.91290323;26.73548387;2020-01-23
2020-01-23;1024;7-1;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;2365.2;0.0;2365.2;Центральный склад;2020-02-05;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;28026.0;25660.8;2365.2;2020-01-23
2020-01-23;1019;8-1;Круг 30 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.0;21.90222222;0.0;21.90222222;Центральный склад;2020-02-05;Круг 30 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;546.0;524.09777778;21.90222222;2020-01-23
2020-01-23;1006;921933-1;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;188.55;0.0;188.55;Центральный склад;2020-02-05;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2275.64904651;2087.09904651;188.55;2020-01-23
2020-01-23;1005;921956-1;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;11.09473684;0.0;11.09473684;Центральный склад;2020-02-05;Лист 3 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;785.92736842;774.83263158;11.09473684;2020-01-23
2020-01-23;1017;921956-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.00494624;0.0;0.00494624;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;15843.91290323;15843.90795699;0.00494624;2020-01-23
2020-01-27;1083;921922-1;Лист 30 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;288.93506494;0.0;288.93506494;Центральный склад;2020-02-05;Лист 30 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;18543.074025970003;18254.138961030003;288.93506494;2020-01-27
2020-01-27;1087;921922-1;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;93.1483871;0.0;93.1483871;Центральный склад;2020-02-05;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;10867.803870970001;10774.655483870001;93.1483871;2020-01-27
2020-01-27;1088;921922-1;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;692.64782609;0.0;692.64782609;Центральный склад;2020-02-05;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;21309.75913043;20617.11130434;692.64782609;2020-01-27
2020-01-27;1090;921922-1;Уголок 100х100х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;61.25434783;0.0;61.25434783;Центральный склад;2020-02-05;Уголок 100х100х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;20043.550913040002;19982.296565210003;61.25434783;2020-01-27
2020-01-27;1091;921922-1;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;161.6;0.0;161.6;Центральный склад;2020-02-05;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;25660.8;25499.2;161.6;2020-01-27
2020-01-27;1098;921922-1;Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;12.13333333;0.0;12.13333333;Центральный склад;2020-02-05;Швеллер 12 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;2121.6;2109.46666667;12.13333333;2020-01-27
2020-01-27;1099;921922-1;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;383.02666667;0.0;383.02666667;Центральный склад;2020-02-05;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;53559.84;53176.81333333;383.02666667;2020-01-27
2020-01-28;2547;921933-2;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;192.93488372;0.0;192.93488372;Центральный склад;2020-02-05;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2087.09904651;1894.1641627899999;192.93488372;2020-01-28
2020-01-28;1122;921955-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;27.59090909;0.0;27.59090909;Центральный склад;2020-02-05;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6532.56286364;6504.971954549999;27.59090909;2020-01-28
2020-01-28;1127;921955-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;44.6344086;0.0;44.6344086;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;15843.90795699;15799.27354839;44.6344086;2020-01-28
2020-01-28;1131;921955-1;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.0;5.8;0.0;5.8;Центральный склад;2020-02-05;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;1999.98;1994.18;5.8;2020-01-28
2020-01-28;1146;921955-1;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;56.26086957;0.0;56.26086957;Центральный склад;2020-02-05;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;19576.725;19520.46413043;56.26086957;2020-01-28
2020-01-28;1148;921955-1;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;123.63333333;0.0;123.63333333;Центральный склад;2020-02-05;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;41556.48;41432.846666670004;123.63333333;2020-01-28
2020-01-28;1152;921955-1;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;78.84782609;0.0;78.84782609;Центральный склад;2020-02-05;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;21461.76;21382.912173909997;78.84782609;2020-01-28
2020-01-28;1113;921966-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;168.47662338;0.0;168.47662338;Центральный склад;2020-02-05;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;4239.0;4070.52337662;168.47662338;2020-01-28
2020-01-28;1129;921966-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;3.22795699;0.0;3.22795699;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;15799.27354839;15796.0455914;3.22795699;2020-01-28
2020-01-28;1114;921968-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;168.47662338;0.0;168.47662338;Центральный склад;2020-02-05;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;4070.52337662;3902.04675324;168.47662338;2020-01-28
2020-01-28;1130;921968-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;3.22795699;0.0;3.22795699;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;15796.0455914;15792.81763441;3.22795699;2020-01-28
2020-01-29;1168;921957-1;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;7.04490698;0.0;7.04490698;Центральный склад;2020-02-05;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1894.1641627899999;1887.11925581;7.04490698;2020-01-29
2020-01-29;1172;921957-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;4.48327273;0.0;4.48327273;Центральный склад;2020-02-05;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6504.971954549999;6500.488681819999;4.48327273;2020-01-29
2020-01-29;1181;921957-1;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.0;128.76;0.0;128.76;Центральный склад;2020-02-05;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;1994.18;1865.42;128.76;2020-01-29
2020-01-29;1191;921957-1;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00782609;0.0;0.00782609;Центральный склад;2020-02-05;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;1800.0;1799.99217391;0.00782609;2020-01-29
2020-01-29;1193;921957-1;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.00378947;0.0;0.00378947;Центральный склад;2020-02-05;Швеллер 18 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;12506.38947368;12506.38568421;0.00378947;2020-01-29
2020-01-29;1166;921969-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.45454545;0.0;0.45454545;Центральный склад;2020-02-05;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3902.04675324;3901.59220779;0.45454545;2020-01-29
2020-01-29;1182;921969-1;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.0;37.2;0.0;37.2;Центральный склад;2020-02-05;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;1865.42;1828.22;37.2;2020-01-29
2020-01-29;1185;921969-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00172043;0.0;0.00172043;Центральный склад;2020-02-05;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;30715.78903226;30715.78731183;0.00172043;2020-01-29
2020-01-29;1186;921969-1;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00478261;0.0;0.00478261;Центральный склад;2020-02-05;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;82.68;82.67521739;0.00478261;2020-01-29
2020-01-29;1189;921969-1;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00333333;0.0;0.00333333;Центральный склад;2020-02-05;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;41432.846666670004;41432.84333334;0.00333333;2020-01-29
2020-01-29;1192;921969-1;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00311828;0.0;0.00311828;Центральный склад;2020-02-05;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;7305.48;7305.476881719999;0.00311828;2020-01-29
2020-01-29;1167;921970-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;738.70223377;0.0;738.70223377;Центральный склад;2020-02-05;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3901.59220779;3162.88997402;738.70223377;2020-01-29
2020-01-29;1179;921970-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;32.27956989;0.0;32.27956989;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;15792.81763441;15760.538064519998;32.27956989;2020-01-29
2020-01-30;1203;921972-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.45454545;0.0;0.45454545;Центральный склад;2020-02-05;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3162.88997402;3162.43542857;0.45454545;2020-01-30
2020-01-30;1210;921972-1;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;16.76764706;0.0;16.76764706;Центральный склад;2020-02-05;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;7143.072941180001;7126.305294120001;16.76764706;2020-01-30
2020-01-30;1223;921972-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00172043;0.0;0.00172043;Центральный склад;2020-02-05;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;30715.78731183;30715.785591400003;0.00172043;2020-01-30
2020-01-30;1228;921972-1;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;49.43478261;0.0;49.43478261;Центральный склад;2020-02-05;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;82.67521739;33.24043478;49.43478261;2020-01-30
2020-01-30;1233;921972-1;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00333333;0.0;0.00333333;Центральный склад;2020-02-05;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;41432.84333334;41432.84000001;0.00333333;2020-01-30
2020-01-30;1239;921972-1;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00311828;0.0;0.00311828;Центральный склад;2020-02-05;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;7305.476881719999;7305.473763439999;0.00311828;2020-01-30
2020-01-30;1208;921975-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.80918182;0.0;0.80918182;Центральный склад;2020-02-05;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6500.488681819999;6499.679499999999;0.80918182;2020-01-30
2020-01-30;1213;921975-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;13.98494624;0.0;13.98494624;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;15760.538064519998;15746.553118279999;13.98494624;2020-01-30
2020-01-30;1216;921975-1;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.0;4.96;0.0;4.96;Центральный склад;2020-02-05;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;1828.22;1823.26;4.96;2020-01-30
2020-01-30;1219;921975-1;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00039785;0.0;0.00039785;Центральный склад;2020-02-05;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;10774.655483870001;10774.65508602;0.00039785;2020-01-30
2020-01-30;1224;921975-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00029032;0.0;0.00029032;Центральный склад;2020-02-05;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;30715.785591400003;30715.785301080003;0.00029032;2020-01-30
2020-01-30;1226;921975-1;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00016129;0.0;0.00016129;Центральный склад;2020-02-05;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;25177.12;25177.119838709998;0.00016129;2020-01-30
2020-01-30;1234;921975-1;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00033333;0.0;0.00033333;Центральный склад;2020-02-05;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;41432.84000001;41432.83966668;0.00033333;2020-01-30
2020-01-30;1205;921977-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;18.37402597;0.0;18.37402597;Центральный склад;2020-02-05;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3162.43542857;3144.0614026000003;18.37402597;2020-01-30
2020-01-30;1209;921977-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.80918182;0.0;0.80918182;Центральный склад;2020-02-05;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6499.679499999999;6498.870318179999;0.80918182;2020-01-30
2020-01-30;1214;921977-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;13.98494624;0.0;13.98494624;Центральный склад;2020-02-05;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;15746.553118279999;15732.568172039999;13.98494624;2020-01-30
2020-01-30;1217;921977-1;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;0.0;4.96;0.0;4.96;Центральный склад;2020-02-05;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;1823.26;1818.3;4.96;2020-01-30
2020-01-30;1220;921977-1;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00039785;0.0;0.00039785;Центральный склад;2020-02-05;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;10774.65508602;10774.65468817;0.00039785;2020-01-30
2020-01-30;1225;921977-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00029032;0.0;0.00029032;Центральный склад;2020-02-05;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;30715.785301080003;30715.785010760002;0.00029032;2020-01-30
2020-01-30;1227;921977-1;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00016129;0.0;0.00016129;Центральный склад;2020-02-05;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;25177.119838709998;25177.119677419996;0.00016129;2020-01-30
2020-01-30;1235;921977-1;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.00033333;0.0;0.00033333;Центральный склад;2020-02-05;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;41432.83966668;41432.839333350006;0.00033333;2020-01-30
2020-01-31;1257;921965-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;22.13764706;0.0;22.13764706;Центральный склад;2020-02-05;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;215.2294117699999;193.0917647099999;22.13764706;2020-01-31
2020-01-31;1259;921965-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;46.14545455;0.0;46.14545455;Центральный склад;2020-02-05;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3144.0614026000003;3097.91594805;46.14545455;2020-01-31
2020-01-31;1261;921965-1;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;4.19069767;0.0;4.19069767;Центральный склад;2020-02-05;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1887.11925581;1882.92855814;4.19069767;2020-01-31
2020-01-31;1263;921965-1;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;25.32705882;0.0;25.32705882;Центральный склад;2020-02-05;Лист 10 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;7126.305294120001;7100.978235300001;25.32705882;2020-01-31
