Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
756;02957;1;2020-12-31;00000011267;Лист 16 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;48.2;48.2;0.0;1.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 2697/У от 26.06.2020, Спецификация №1 от 26.06.2020;2020-06-15 00:00:00;0.0;2020-06-10 00:00:00;Тросостойка Р8 Проект: 5736тм;Закрыт;Продукция;02957-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
757;02957;1;2020-12-31;00000011269;Лист 8 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;83.662;83.662;0.0;1.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 2697/У от 26.06.2020, Спецификация №1 от 26.06.2020;2020-06-15 00:00:00;0.0;2020-06-10 00:00:00;Тросостойка Р8 Проект: 5736тм;Закрыт;Продукция;02957-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
758;02957;1;2020-12-31;00000012146;Уголок 63х63х5 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;199.02;199.02;0.0;1.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 2697/У от 26.06.2020, Спецификация №1 от 26.06.2020;2020-06-15 00:00:00;0.0;2020-06-10 00:00:00;Тросостойка Р8 Проект: 5736тм;Закрыт;Продукция;02957-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
759;02957;1;2020-12-31;00000015135;Уголок 50х50х4 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;209.82;209.82;0.0;1.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 2697/У от 26.06.2020, Спецификация №1 от 26.06.2020;2020-06-15 00:00:00;0.0;2020-06-10 00:00:00;Тросостойка Р8 Проект: 5736тм;Закрыт;Продукция;02957-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
177;02756;29;2020-08-30;00000011827;Лист 10 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;904.064;904.064;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-05-20 00:00:00;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;Продукция;02756-29;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
178;02756;29;2020-08-30;00000011828;Лист 20 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;9043.904;9043.904;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-05-20 00:00:00;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;Продукция;02756-29;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;02756;29;2020-08-30;00000011829;Лист 8 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;43.968;43.968;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-05-20 00:00:00;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;Продукция;02756-29;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180;02756;29;2020-08-30;00000012061;Лист 16 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;4368.08;4368.08;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-05-20 00:00:00;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;Продукция;02756-29;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181;02756;29;2020-08-30;00000015316;Круг 12 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;50.752;50.752;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-05-20 00:00:00;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;Продукция;02756-29;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182;02756;29;2020-08-30;00000000659;Шайба 20 Гл ГОСТ 11371-78;1.104;1.104;0.0;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-05-20 00:00:00;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;Продукция;02756-29;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
183;02756;29;2020-08-30;00-00003374;Труба 325х12 ГОСТ 10704-91 09Г2С-15 ГОСТ 19281-2014;69097.888;20000.0;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-05-20 00:00:00;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;Продукция;02756-29;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
198;02764;1;2020-08-30;00000011827;Лист 10 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;651.76;651.76;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
199;02764;1;2020-08-30;00000011828;Лист 20 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;2613.312;2613.312;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
200;02764;1;2020-08-30;00000011829;Лист 8 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;11.072;11.072;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
201;02764;1;2020-08-30;00000011834;Лист 12 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;1088.592;1088.592;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
202;02764;1;2020-08-30;00000018275;Лист 10 ГОСТ 19903-2015 09Г2С-8 ГОСТ 19281-2014;0.0;652.8;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
203;02764;1;2020-08-30;00000011823;Лист 6 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;48.704;0.0;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
204;02764;1;2020-08-30;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.56;0.0;0.0;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
205;02764;1;2020-08-30;00-00003371;Лист 12 ГОСТ 19903-2015 09Г2С-8 ГОСТ 19281-2014;0.0;1155.232;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
206;02764;1;2020-08-30;00-00003372;Лист 20 ГОСТ 19903-2015 09Г2С-8 ГОСТ 19281-2014;0.0;980.0;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
207;02764;1;2020-08-30;00-00003649;Труба 720х10 ГОСТ 10704-91 09Г2С-15 ГОСТ 19281-2014;34085.488;34085.488;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-21 00:00:00;Фундамент   ФП1 Проект: 01-893-ТКР;К производству;Продукция;02764-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
224;02766;1;2020-08-30;00000011827;Лист 10 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;570.29;0.0;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-25 00:00:00;Фундамент   ФП1б Проект: 01-893-ТКР;К производству;Продукция;02766-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
225;02766;1;2020-08-30;00000011828;Лист 20 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;2286.648;0.0;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-25 00:00:00;Фундамент   ФП1б Проект: 01-893-ТКР;К производству;Продукция;02766-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
226;02766;1;2020-08-30;00000011829;Лист 8 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;9.688;0.0;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-25 00:00:00;Фундамент   ФП1б Проект: 01-893-ТКР;К производству;Продукция;02766-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
227;02766;1;2020-08-30;00000011834;Лист 12 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;962.808;962.808;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-25 00:00:00;Фундамент   ФП1б Проект: 01-893-ТКР;К производству;Продукция;02766-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
228;02766;1;2020-08-30;00000011823;Лист 6 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;42.616;0.0;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-25 00:00:00;Фундамент   ФП1б Проект: 01-893-ТКР;К производству;Продукция;02766-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
229;02766;1;2020-08-30;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.49;0.0;0.0;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-25 00:00:00;Фундамент   ФП1б Проект: 01-893-ТКР;К производству;Продукция;02766-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
230;02766;1;2020-08-30;00-00003649;Труба 720х10 ГОСТ 10704-91 09Г2С-15 ГОСТ 19281-2014;12447.428;12447.428;0.0;1.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-08-30 00:00:00;0.0;2020-08-25 00:00:00;Фундамент   ФП1б Проект: 01-893-ТКР;К производству;Продукция;02766-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
887;021192;1;2020-08-31;00000011267;Лист 16 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;83.368;83.368;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
888;021192;1;2020-08-31;00000011269;Лист 8 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;471.939;390.941;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
889;021192;1;2020-08-31;00000011280;Лист 20 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;12.935;12.935;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
890;021192;1;2020-08-31;00000011289;Лист 5 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;0.365;0.365;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
891;021192;1;2020-08-31;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;482.559;705.287;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
892;021192;1;2020-08-31;00000014979;Лист 6 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;61.755;57.727;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
893;021192;1;2020-08-31;00000015205;Лист 10 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;636.728;636.753;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
894;021192;1;2020-08-31;00000015485;Лист 14 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;577.136;577.136;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
895;021192;1;2020-08-31;00000015486;Лист 40 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;301.357;301.357;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
896;021192;1;2020-08-31;00000011270;Лист 4 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;111.363;111.363;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
897;021192;1;2020-08-31;00000015029;Круг 20 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;432.389;432.389;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
898;021192;1;2020-08-31;00000015121;Круг 12 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;3.191;0.0;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
899;021192;1;2020-08-31;00000013976;Лист чечевица 4 ГОСТ 8568-77 ст3 ГОСТ 380-2005;0.0;500.0;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
900;021192;1;2020-08-31;00000007471;Уголок 200х200х12 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;1553.682;1553.682;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
901;021192;1;2020-08-31;00000011275;Уголок 70х70х6 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;632.533;632.533;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
902;021192;1;2020-08-31;00000011278;Уголок 50х50х5 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;333.913;333.913;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
903;021192;1;2020-08-31;00000011281;Уголок 100х100х7 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;1712.647;1712.647;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
904;021192;1;2020-08-31;00000011286;Уголок 75х75х6 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;416.03;416.03;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
905;021192;1;2020-08-31;00000011291;Уголок 110х110х8 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;2266.853;2266.853;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
906;021192;1;2020-08-31;00000012037;Уголок 125х125х8 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;500.013;500.013;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
907;021192;1;2020-08-31;00000012038;Уголок 140х140х9 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;1908.533;1908.533;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
908;021192;1;2020-08-31;00000012146;Уголок 63х63х5 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;1589.139;1589.139;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
909;021192;1;2020-08-31;00000014587;Уголок 100х100х10 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;457.671;457.671;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
910;021192;1;2020-08-31;00000015136;Уголок 80х80х6 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;2239.145;2239.145;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
911;021192;1;2020-08-31;00000015165;Уголок 160х160х10 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;3500.009;3500.009;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
912;021192;1;2020-08-31;00000015233;Уголок 180х180х11 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;1156.273;1156.273;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
913;021192;1;2020-08-31;00000015431;Уголок 45х45х4 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;73.14;73.14;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-08-31 00:00:00;0.0;2020-08-27 00:00:00;Анкерно-угловая опора   1У220-4у+15 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021192-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
