Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
5106;90254;1;2020-01-01;00-00001932;Шпилька по чертежу 16х1000.ст3.ГЦ Ст-2019-06;750.5;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Упаковка январь (1шт);90254-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5105;90254;1;2020-01-01;00000000359;Гайка М16-6h.5.Гл ГОСТ 5915-70;142.918;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Упаковка январь (1шт);90254-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5104;90254;1;2020-01-01;00000015111;Труба профильная 180х140х6 ГОСТ 30245-94 ст3 ГОСТ 380-2005;1194.889;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Упаковка январь (1шт);90254-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5103;90254;1;2020-01-01;00000015110;Лист 4 ГОСТ 19903-74 ст3 ГОСТ 380-2005;3510.538;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Упаковка январь (1шт);90254-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
702;921988;2;2020-01-03;00000013220;Уголок 90х90х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;12689.243;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
701;921988;2;2020-01-03;00000013219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;17243.646;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
700;921988;2;2020-01-03;00000010749;Уголок 140х140х10 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;7772.471;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
699;921988;2;2020-01-03;00000013787;Лист 25 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1335.271;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
698;921988;2;2020-01-03;00000013778;Лист 16 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1308.174;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
697;921988;2;2020-01-03;00000013777;Лист 10 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;3417.183;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
696;921988;2;2020-01-03;00000013211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;568.204;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
695;921988;2;2020-01-03;00000013210;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;38.752;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
694;921988;2;2020-01-03;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.154;0.154;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1417;921639;1;2020-01-03;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;6.634;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1416;921639;1;2020-01-03;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1165.632;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1415;921639;1;2020-01-03;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1.984;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
703;921988;2;2020-01-03;00000013903;Уголок 160х160х10 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;7723.961;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
704;921988;2;2020-01-03;00000014107;Уголок 180х180х11 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5078.808;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1377;921637;1;2020-01-03;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1.984;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1360;921636;1;2020-01-03;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;29.604;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
706;921988;2;2020-01-03;00000015448;Уголок 50х50х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1261.428;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
707;921988;2;2020-01-03;00000014287;Уголок 110х110х8 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;7954.8;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1418;921639;1;2020-01-03;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;12.276;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1419;921639;1;2020-01-03;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;63.44;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1420;921639;1;2020-01-03;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;113.944;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1359;921636;1;2020-01-03;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;915.738;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1358;921636;1;2020-01-03;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;5.952;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1357;921636;1;2020-01-03;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;431.214;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1356;921636;1;2020-01-03;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.132;0.132;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1421;921639;1;2020-01-03;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;14.346;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1422;921639;1;2020-01-03;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;11.2;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1423;921639;1;2020-01-03;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;19.864;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
705;921988;2;2020-01-03;00000014788;Уголок 80х80х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;3895.346;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;921988-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1424;921639;1;2020-01-03;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;42.05;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1361;921636;1;2020-01-03;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;36.828;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1363;921636;1;2020-01-03;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;226.968;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1378;921637;1;2020-01-03;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;305.246;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1379;921637;1;2020-01-03;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;12.276;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1380;921637;1;2020-01-03;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;63.44;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1381;921637;1;2020-01-03;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;75.656;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1382;921637;1;2020-01-03;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3.408;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1383;921637;1;2020-01-03;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;11.2;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1384;921637;1;2020-01-03;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;24.726;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1385;921637;1;2020-01-03;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;248.172;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1386;921637;1;2020-01-03;00000011284;Уголок 90х90х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;397.488;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1387;921637;1;2020-01-03;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;415.434;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1388;921637;1;2020-01-03;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3.656;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1389;921637;1;2020-01-03;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;92.652;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1390;921637;1;2020-01-03;00000000659;Шайба 20 Гл ГОСТ 11371-78;2.0;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления";921637-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1428;921639;1;2020-01-03;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3.656;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1429;921639;1;2020-01-03;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;92.652;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1412;921639;1;2020-01-03;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.044;0.044;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1413;921639;1;2020-01-03;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;545.896;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921639-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1364;921636;1;2020-01-03;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;43.104;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1365;921636;1;2020-01-03;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;33.6;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1366;921636;1;2020-01-03;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;41.394;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1367;921636;1;2020-01-03;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;87.276;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1368;921636;1;2020-01-03;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;744.516;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1369;921636;1;2020-01-03;00000011284;Уголок 90х90х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1192.464;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1362;921636;1;2020-01-03;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;190.32;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя";921636-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
