Лист ПВ 406 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005;1670.0680000000002;0.0
Лист ПВ 506 СТО АМСЧ 23083253-001-2007 ст3сп ГОСТ 380-2005;2375.0;2375.0
Отвод 90° 114х6 ГОСТ 17375-83 Ст3 ГОСТ 380-2005;4.0;0.0
Петля М14 ОЭМЗ.ПБ.261.04.02.001;21.12;0.0
Пластина 1Н-I-ТМКЩ-С-10 ГОСТ 7338-90;321.32800000000003;0.0
Подшипник 80310 ГОСТ 7242-81;55.9;0.0
Табличка 63х80 12Х18Н10Т;10.739999999999998;0.18000000000000002
Труба 114х8 ГОСТ 8732-78 ст3 ГОСТ 380-2005;1183.073;0.0
Труба 57х3 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;16.94;0.0
Труба 73х6 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;32.658;0.0
Труба профильная 100х100х4 ГОСТ 30245-94100 09Г2С-12 ГОСТ 19281-2014;576.8;0.0
Труба профильная 100х100х4 ГОСТ 30245-94100 С345-3 ГОСТ 27772-2015;2877.8;0.0
Труба профильная 160х160х4 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;129.751;0.0
Труба профильная 80х80х4 ГОСТ 8639-68 ст3 ГОСТ 380-2005;48.559;0.0
Уголок 100х100х10 ГОСТ 8509-86 Ст5сп ГОСТ 5781-82;250.791;0.0
Уголок 160х160х12 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;0.0;7.411999999999807
Уголок 160х160х14 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;0.0;65.64800000000014
Уголок 25х25х4 ГОСТ 8509-86 ст3 ГОСТ 380-2005;24.989;0.0
Уголок 32х32х4 ГОСТ 8509-86 ст3 ГОСТ 380-2005;3.802;0.0
Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;434.3240000000003;138.538
Уголок 40х40х4 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;0.0;645.161
Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;745.4230000000002
Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1061.989;527.251
Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;88.487;0.0
Уголок 50х50х5 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;39.039;0.0
Уголок 50х50х5 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;860.215;645.161
Уголок 50х50х5 ГОСТ 8509-86 С345-5-ГК ГОСТ 27772-2015;46.052;0.0
Уголок 50х50х5 ГОСТ 8509-86 ст3 ГОСТ 380-2005;96.4;0.0
Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;449.412;1667.188
Уголок 63х63х5 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;732.691;1397.849
Уголок 63х63х5 ГОСТ 8509-86 ст3 ГОСТ 380-2005;348.561;0.0
Уголок 90х90х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;734.296;0.0
Швеллер 14 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;271.68899999999996;0.0
Швеллер 16 П ГОСТ 8240-89 ст3 ГОСТ 380-2005;106.027;0.0
Швеллер 20 У ГОСТ 8240-89 ст3 ГОСТ 380-2005;38.737;0.0
Шпилька М16-8gх115..Гл DIN 975;2.9;0.0
Шпилька М16-8gх80..Гл DIN 975;2.0;0.0
Шпилька по чертежу 16х1000.ст3.ГЦ Ст-2019-06;700.5;0.0
Шпилька по чертежу М36х250.09Г2С-6.бп 3.407.9-146.3-03КМД;768.0;0.0
Шпилька по чертежу М42х250.09Г2С-6.бп 3.407.9-146.3-05КМД;87.008;0.0
Шпилька по чертежу ф402 48х645.С345-3.бп ОГ-ТП.10/220-ф402;183.2;0.0
Шпилька(резьба 115 мм) 7М30-8gх430..бп ГОСТ 24379.1-2012;38.4;0.0
Шплинт 3,2х25.Гл ГОСТ 397-79;0.22800000000000004;0.0
Шплинт 5х20.Гл ГОСТ 397-79;0.288;0.0
