Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
2973;0287;1;2020-02-05;00000015233;Уголок 180х180х11 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1312.0;1450.0;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 от 17.01.2020;2020-02-05 00:00:00;0.0;2020-02-05 00:00:00;Анкерно-угловая опора У110-2+9 Проект: 3078тм;0287-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2974;0287;1;2020-02-05;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2739.469;2739.469;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834 от 30.05.2019, Спецификация №4 от 17.01.2020;2020-02-05 00:00:00;0.0;2020-02-05 00:00:00;Анкерно-угловая опора У110-2+9 Проект: 3078тм;0287-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3107;02139;1;2020-02-05;00000015520;Труба 219х8 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;174.84;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
718;921991;4;2020-02-05;00000013208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1793.264;1971.745;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
717;921991;4;2020-02-05;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.484;0.484;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3108;02139;1;2020-02-05;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;90.855;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
720;921991;4;2020-02-05;00000013216;Уголок 40х40х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;2692.624;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
721;921991;4;2020-02-05;00000013217;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5699.628;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
722;921991;4;2020-02-05;00000013218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;27925.084;27925.084;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
723;921991;4;2020-02-05;00000013219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;9240.088;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
724;921991;4;2020-02-05;00000013220;Уголок 90х90х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;11178.926;8169.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
725;921991;4;2020-02-05;00000014538;Уголок 100х100х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5454.57;5454.57;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
726;921991;4;2020-02-05;00000014788;Уголок 80х80х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;10243.2;10032.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
719;921991;4;2020-02-05;00000013211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;3012.702;3012.051;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
727;921991;4;2020-02-05;00000015447;Уголок 45х45х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1615.416;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-05 00:00:00;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-4;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3103;02139;1;2020-02-05;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;90.183;96.25;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3106;02139;1;2020-02-05;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;21.42;21.42;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3105;02139;1;2020-02-05;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;4.2;4.2;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3098;02139;1;2020-02-05;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.066;0.066;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3099;02139;1;2020-02-05;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;50.526;50.526;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3100;02139;1;2020-02-05;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;227.805;213.043;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3101;02139;1;2020-02-05;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;23.889;31.818;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3102;02139;1;2020-02-05;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;29.565;29.565;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3104;02139;1;2020-02-05;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;962.226;885.143;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-05 00:00:00;0.0;2020-01-13 00:00:00;"Комплектная поставка: Опора анкерно-угловая АУ10ГИУ-1 для изолированного провода; Фундамент Ф";02139-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3079;02137;1;2020-02-06;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;1405.248;1405.248;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3078;02137;1;2020-02-06;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1175.694;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3069;02137;1;2020-02-06;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.858;0.858;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3072;02137;1;2020-02-06;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;515.619;515.619;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3073;02137;1;2020-02-06;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2193.984;1700.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3075;02137;1;2020-02-06;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;4702.308;4538.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3074;02137;1;2020-02-06;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;315.315;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3071;02137;1;2020-02-06;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2105.025;2105.025;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3070;02137;1;2020-02-06;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;523.068;523.068;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2975;0286;1;2020-02-06;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.066;0.066;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2985;0286;1;2020-02-06;00000015135;Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;197.562;197.562;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2977;0286;1;2020-02-06;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;559.554;559.554;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2978;0286;1;2020-02-06;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;69.885;69.885;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2979;0286;1;2020-02-06;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;310.053;0.0;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2980;0286;1;2020-02-06;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1932.645;1824.0;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2981;0286;1;2020-02-06;00000011281;Уголок 100х100х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1287.756;1287.756;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2982;0286;1;2020-02-06;00000011291;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2412.0;2412.0;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2983;0286;1;2020-02-06;00000012038;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1309.533;1309.533;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2984;0286;1;2020-02-06;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3650.919;3650.919;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3080;02137;1;2020-02-06;00000013009;Швеллер 10 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;345.813;345.813;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2986;0286;1;2020-02-06;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;807.84;807.84;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3081;02137;1;2020-02-06;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.663;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3082;02137;1;2020-02-06;00000016780;Втулка 42х40 - d23;312.0;312.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3077;02137;1;2020-02-06;00000011276;Труба профильная 80х80х4 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;802.659;780.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2976;0286;1;2020-02-06;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;625.596;0.0;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3076;02137;1;2020-02-06;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;52.923;52.923;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-06 00:00:00;0.0;2020-02-05 00:00:00;"Комплектная поставка: Опора промежуточная П10ГИ-7М для изолированного провода; Фундамент ФС.2";02137-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2987;0286;1;2020-02-06;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1187.001;912.0;0.0;1.0;0.0;ТД ЕВРОСИБЭНЕРГО ООО;ТД/07-1/834, Спецификация №6 от 17.01.2020;2020-02-06 00:00:00;0.0;2020-02-01 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;0286-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2740;921967;1;2020-02-06;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;394.713;394.713;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;2020-01-07 00:00:00;0.0;2020-02-06 00:00:00;Комплектная поставка:   Комплектная поставка: Опора анкерная АО35ГИ-1 для изолированного про;921967-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2705;921965;1;2020-02-06;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;22.138;22.138;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;2020-01-07 00:00:00;0.0;2020-02-06 00:00:00;Комплектная поставка:   Комплектная поставка: Опора анкерная АО35ГИ-1 для изолированного про;921965-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2706;921965;1;2020-02-06;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;46.145;49.315;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;2020-01-07 00:00:00;0.0;2020-02-06 00:00:00;Комплектная поставка:   Комплектная поставка: Опора анкерная АО35ГИ-1 для изолированного про;921965-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2707;921965;1;2020-02-06;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;28.9;0.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;2020-01-07 00:00:00;0.0;2020-02-06 00:00:00;Комплектная поставка:   Комплектная поставка: Опора анкерная АО35ГИ-1 для изолированного про;921965-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2708;921965;1;2020-02-06;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;47.146;47.146;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;2020-01-07 00:00:00;0.0;2020-02-06 00:00:00;Комплектная поставка:   Комплектная поставка: Опора анкерная АО35ГИ-1 для изолированного про;921965-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
