Дата запуска;Заказ-Партия;Заказчик;Спецификация;Номенклатура;Дефицит;Остаток дефицита;Списание из Цент склада;Списание из ТН;Списание из Поступлений;ТН
2020-02-28;0030-1;0;0;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;51.308;0.0;51.308;0.0;0.0;0.0
2020-03-05;0036-1;0;0;Круг 18 ГОСТ 2590-2006 Ст5сп ГОСТ 5781-82;14.893;14.893;0.0;0.0;0.0;0.0
2020-03-05;0036-1;0;0;Уголок 100х100х10 ГОСТ 8509-86 Ст5сп ГОСТ 5781-82;250.791;250.791;0.0;0.0;0.0;0.0
2020-03-05;0036-1;0;0;Лист 15 ГОСТ 19903-74 Ст5сп ГОСТ 5781-82;848.063;848.063;0.0;0.0;0.0;0.0
2020-03-06;0040-1;0;0;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;28.765;0.0;28.765;0.0;0.0;0.0
2020-03-06;0040-1;0;0;Лист 4 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;22.596;0.0;22.596;0.0;0.0;0.0
2020-03-06;0040-1;0;0;Шайба 20 Гл ГОСТ 11371-78;0.12;0.0;0.12;0.0;0.0;0.0
2020-03-12;0044-1;0;0;Болт самоанкерующийся распорный БСР 16х150 УХЛ3 ГОСТ 28778-90;0.768;0.768;0.0;0.0;0.0;0.0
2020-03-12;0044-1;0;0;Уголок 50х50х5 ГОСТ 8509-86 ст3 ГОСТ 380-2005;94.86;94.86;0.0;0.0;0.0;0.0
2020-03-17;0038-1;0;0;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;63.513;0.0;63.513;0.0;0.0;0.0
2020-03-17;0038-1;0;0;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;14.331;0.0;14.331;0.0;0.0;0.0
2020-03-17;0038-1;0;0;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;25.568;0.0;25.568;0.0;0.0;0.0
2020-03-17;0038-1;0;0;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;35.532;0.0;35.532;0.0;0.0;0.0
2020-03-17;0038-1;0;0;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.022;0.0;0.022;0.0;0.0;0.0
2020-03-17;0037-1;0;0;Швеллер 20 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;57.912;0.0;57.912;0.0;0.0;0.0
2020-03-17;0037-1;0;0;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;165.705;0.0;165.705;0.0;0.0;0.0
2020-03-17;0037-1;0;0;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;14.331;0.0;14.331;0.0;0.0;0.0
2020-03-17;0037-1;0;0;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;25.568;0.0;25.568;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 16 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.296;0.296;0.0;0.0;0.0;0.0
2020-03-17;0038-1;0;0;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;1.747;0.0;1.747;0.0;0.0;0.0
2020-03-17;0038-1;0;0;Швеллер 20 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;57.912;0.0;57.912;0.0;0.0;0.0
2020-03-17;0049-1;0;0;Отвод 90° 114х6 ГОСТ 17375-83 Ст3 ГОСТ 380-2005;4.0;4.0;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 6 ГОСТ 19903-74 ст3 ГОСТ 380-2005;1.284;1.284;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 8 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.532;0.532;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 25 ГОСТ 19903-74 ст3 ГОСТ 380-2005;10.197;10.197;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 40 ГОСТ 19903-74 ст3 ГОСТ 380-2005;219.8;0.0;219.8;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 2 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.104;0.104;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 40 ГОСТ 19903-74 У8А ГОСТ 1435-90;17.584;17.584;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 1 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.053;0.053;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Лист 10 ГОСТ 19903-74 ст3 ГОСТ 380-2005;1.296;1.296;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Круг 20 ГОСТ 2590-2006 45 ГОСТ 1050-88;1.689;0.0;1.689;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Круг 10 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.146;0.146;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Круг 45 ГОСТ 2590-2006 45 ГОСТ 1050-88;1.322;0.0;1.322;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Круг 65 ГОСТ 2590-2006 У8А ГОСТ 1435-90;14.096;14.096;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Круг 75 ГОСТ 2590-2006 У8А ГОСТ 1435-90;4.896;4.896;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Круг 8 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.042;0.042;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Круг 85 ГОСТ 2590-2006 У8А ГОСТ 1435-90;12.054;12.054;0.0;0.0;0.0;0.0
2020-03-17;0029-1;0;0;Пластина 1Н-I-ТМКЩ-С-10 ГОСТ 7338-90;0.028;0.028;0.0;0.0;0.0;0.0
2020-03-17;0049-1;0;0;Труба 114х8 ГОСТ 8732-78 ст3 ГОСТ 380-2005;1183.073;1183.073;0.0;0.0;0.0;0.0
2020-03-17;0049-1;0;0;Болт самоанкерующийся распорный БСР 16х150 УХЛ3 ГОСТ 28778-90;9.216;9.216;0.0;0.0;0.0;0.0
2020-03-17;0037-1;0;0;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.022;0.0;0.022;0.0;0.0;0.0
2020-03-17;0037-1;0;0;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;35.532;0.0;35.532;0.0;0.0;0.0
2020-03-20;0054-1;0;0;Швеллер 16 П ГОСТ 8240-89 ст3 ГОСТ 380-2005;106.027;106.027;0.0;0.0;0.0;0.0
2020-03-24;0058-1;0;0;Лист 20 ГОСТ 19903-74 ст3 ГОСТ 380-2005;133.632;133.632;0.0;0.0;0.0;0.0
2020-03-26;0059-1;0;0;Круг 31 ГОСТ 2590-2006 40 ГОСТ 1050-2013;112.511;112.511;0.0;0.0;0.0;0.0
2020-03-26;0060-1;0;0;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;57.038;0.0;57.038;0.0;0.0;0.0
2020-03-26;0059-1;0;0;Круг 17 ГОСТ 2590-2006 40 ГОСТ 1050-2013;12.727;12.727;0.0;0.0;0.0;0.0
2020-03-26;0059-1;0;0;Круг 28 ГОСТ 2590-2006 40 ГОСТ 1050-2013;101.55;101.55;0.0;0.0;0.0;0.0
2020-03-26;0059-1;0;0;Круг 15 ГОСТ 2590-2006 40 ГОСТ 1050-2013;6.162;6.162;0.0;0.0;0.0;0.0
2020-03-31;0057-1;0;0;Уголок 63х63х5 ГОСТ 8509-86 ст3 ГОСТ 380-2005;116.187;116.187;0.0;0.0;0.0;0.0
2020-03-31;0057-1;0;0;Лист 6 ГОСТ 19903-74 ст3 ГОСТ 380-2005;110.891;110.891;0.0;0.0;0.0;0.0
2020-04-02;0065-1;0;0;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;37.872;4.774999999999999;33.097;0.0;0.0;0.0
2020-04-06;0052-1;0;0;Лист 20 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.488;0.488;0.0;0.0;0.0;0.0
2020-04-06;0052-1;0;0;Лист 10 ГОСТ 19903-74 ст3 ГОСТ 380-2005;7.295;7.295;0.0;0.0;0.0;0.0
2020-04-06;0053-1;0;0;Круг 30 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.407;0.407;0.0;0.0;0.0;0.0
2020-04-06;0052-1;0;0;Труба профильная 80х80х4 ГОСТ 8639-68 ст3 ГОСТ 380-2005;48.559;48.559;0.0;0.0;0.0;0.0
2020-04-06;0053-1;0;0;Лист 6 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.198;0.198;0.0;0.0;0.0;0.0
2020-04-06;0053-1;0;0;Лист 20 ГОСТ 19903-74 ст3 ГОСТ 380-2005;0.327;0.327;0.0;0.0;0.0;0.0
2020-04-06;0053-1;0;0;Лист 10 ГОСТ 19903-74 ст3 ГОСТ 380-2005;26.508;26.508;0.0;0.0;0.0;0.0
2020-04-06;0052-1;0;0;Круг 16 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.253;0.0;0.253;0.0;0.0;0.0
2020-04-06;0052-1;0;0;Лист 6 ГОСТ 19903-74 ст3 ГОСТ 380-2005;1.19;1.19;0.0;0.0;0.0;0.0
2020-04-06;0053-1;0;0;Гайка М14-6h.5.Гл ГОСТ 5915-70;0.203;0.203;0.0;0.0;0.0;0.0
2020-04-06;0053-1;0;0;Швеллер 20 У ГОСТ 8240-89 ст3 ГОСТ 380-2005;38.737;38.737;0.0;0.0;0.0;0.0
2020-04-06;0053-1;0;0;Круг 16 ГОСТ 2590-2006 45 ГОСТ 1050-88;0.798;0.0;0.798;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Шайба 10 Гл ГОСТ 11371-78;0.033;0.0;0.033;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Уголок 50х50х5 ГОСТ 8509-86 ст3 ГОСТ 380-2005;1.54;1.54;0.0;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Круг 20 ГОСТ 2590-2006 45 ГОСТ 1050-88;10.962;0.6509999999999998;10.311;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Круг 40 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.92;0.0;0.92;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Шайба 10 Гл ГОСТ 6402-70;0.019;0.0;0.019;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Квадрат 20 ГОСТ 2591-2006 ст3 ГОСТ 380-2005;11.584;0.0;11.584;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Шайба 20 Гл ГОСТ 6402-70;0.102;0.0;0.102;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Гайка М20-6h.5.Гл ГОСТ 5915-70;1.501;1.501;0.0;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Двутавр 30 Б2 СТО АМСЧ 20-93 ст3 ГОСТ 380-2005;31.807;31.807;0.0;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Болт М10-6gх40.5.8.Гл ГОСТ 7798-70;0.31;0.31;0.0;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Болт М20-6gх160.8.8.Гл ГОСТ 7798-70;0.463;0.463;0.0;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Болт М20-6gх50.5.8.Гл ГОСТ 7798-70;0.764;0.764;0.0;0.0;0.0;0.0
2020-04-08;0055-1;0;0;Шайба 20 Гл ГОСТ 11371-78;0.275;0.0;0.275;0.0;0.0;0.0
2020-04-09;0071-1;0;0;Уголок 50х50х5 ГОСТ 8509-86 С345-5-ГК ГОСТ 27772-2015;46.052;46.052;0.0;0.0;0.0;0.0
2020-04-10;0048-1;0;0;Лист 25 ГОСТ 19903-74 45 ГОСТ 1050-88;0.255;0.255;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Лист 10 ГОСТ 19903-74 ст3 ГОСТ 380-2005;8.379;8.379;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 30 ГОСТ 2590-2006 45 ГОСТ 1050-88;8.013;8.013;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 12 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.085;0.085;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 50 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;5.44;0.0;5.44;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 20 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;1.151;1.151;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Лист 14 ГОСТ 19903-74 ст3 ГОСТ 380-2005;14.653;14.653;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 30 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;2.369;0.0;2.369;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Уголок 32х32х4 ГОСТ 8509-86 ст3 ГОСТ 380-2005;3.802;3.802;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 45 ГОСТ 2590-2006 45 ГОСТ 1050-88;1.704;0.0;1.704;0.0;0.0;0.0
2020-04-13;0046-1;0;0;Лист 4 ГОСТ 19903-74 ст3 ГОСТ 380-2005;29.187;29.187;0.0;0.0;0.0;0.0
2020-04-13;0046-1;0;0;Пластина 1Н-I-ТМКЩ-С-10 ГОСТ 7338-90;321.3;321.3;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 16 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.231;0.231;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 10 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.715;0.715;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 25 ГОСТ 2590-2006 45 ГОСТ 1050-88;15.556;15.556;0.0;0.0;0.0;0.0
2020-04-13;0062-1;0;0;Круг 40 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;16.489;16.409000000000002;0.07999999999999996;0.0;0.0;0.0
2020-04-14;02501-1;ЧТК;104/12-19 от 24.12.2019, Спецификация №3 от 16.03.2020;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;49.652;0.0;49.652;0.0;0.0;0.0
2020-04-14;02501-1;ЧТК;104/12-19 от 24.12.2019, Спецификация №3 от 16.03.2020;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;11.449;0.0;11.449;0.0;0.0;0.0
2020-04-15;0073-1;0;0;Уголок 70х70х6 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;188.622;0.0;0.0;0.0;188.622;0.0
2020-04-15;90234-1;0;0;Круг 10 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.288;0.288;0.0;0.0;0.0;0.0
2020-04-15;0075-1;0;0;Лист 6 ГОСТ 19903-74 ст3 ГОСТ 380-2005;16.85;16.85;0.0;0.0;0.0;0.0
2020-04-15;0073-1;0;0;Уголок 80х80х6 ГОСТ 8509-86 С345-5 ГОСТ 27772-2015;85.439;0.0;85.439;0.0;0.0;0.0
2020-04-20;0076-1;0;0;Лист 10 ГОСТ 19903-74 ст3 ГОСТ 380-2005;101.789;101.789;0.0;0.0;0.0;0.0
2020-04-20;0076-1;0;0;Гайка М24-6h.5.Гл ГОСТ 5915-70;12.779;10.404;2.375;0.0;0.0;0.0
2020-04-20;0076-1;0;0;Подшипник 80310 ГОСТ 7242-81;55.9;55.9;0.0;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Шплинт 3,2х25.Гл ГОСТ 397-79;0.084;0.084;0.0;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Шплинт 5х20.Гл ГОСТ 397-79;0.288;0.288;0.0;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Шайба 10 Гл ГОСТ 11371-78;0.18;0.0;0.18;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;217.344;0.0;217.344;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.24;0.0;0.24;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Круг 10 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;2.34;0.0;2.34;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Табличка 63х80 12Х18Н10Т;0.24;0.24;0.0;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;166.716;0.0;166.716;0.0;0.0;0.0
2020-04-20;02597-1;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №4 от 18.03.2020;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;996.158;0.0;996.158;0.0;0.0;0.0
2020-04-21;0050-1;0;0;Лист 4 ГОСТ 19903-74 ст3 ГОСТ 380-2005;2.317;2.317;0.0;0.0;0.0;0.0
2020-04-21;0050-1;0;0;Лист 10 ГОСТ 19903-74 ст3 ГОСТ 380-2005;8.647;8.647;0.0;0.0;0.0;0.0
2020-04-21;0050-1;0;0;Круг 10 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;13.956;13.956;0.0;0.0;0.0;0.0
2020-04-21;0050-1;0;0;Уголок 25х25х4 ГОСТ 8509-86 ст3 ГОСТ 380-2005;24.8;24.8;0.0;0.0;0.0;0.0
2020-04-21;0050-1;0;0;Болт М16-6gх80.5.8.Гл ГОСТ Р ИСО 4014-2013;0.644;0.644;0.0;0.0;0.0;0.0
2020-04-21;0050-1;0;0;Швеллер 24 У ГОСТ 8240-89 С345-1 ГОСТ 27772-88;97.6;0.0;97.6;0.0;0.0;0.0
2020-04-21;0079-1;0;0;Уголок 50х50х5 ГОСТ 8509-86 09Г2С ГОСТ 19281-2014;5.505;0.0;5.505;0.0;0.0;0.0
2020-04-21;0079-1;0;0;Уголок 70х70х6 ГОСТ 8509-86 09Г2С ГОСТ 19281-2014;8.821;0.0;0.0;0.0;8.821;0.0
2020-04-21;0080-1;0;0;Лист 6 ГОСТ 19903-74 С345-4 ГОСТ 27772-2015;0.536;0.0;0.536;0.0;0.0;0.0
2020-04-21;0080-1;0;0;Лист 4 ГОСТ 19903-74 С345-4 ГОСТ 27772-2015;97.239;0.0;97.239;0.0;0.0;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Лист 30 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;245.195;0.0;245.195;0.0;0.0;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;3.932;0.0;3.932;0.0;0.0;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2.512;0.0;2.512;0.0;0.0;0.0
2020-04-22;02362-1;Снабкомплектпоставка;1/2-20 от 10.02.2020, Спецификация №1 от 14.02.2020;Табличка 63х80 12Х18Н10Т;0.04;0.04;0.0;0.0;0.0;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Швеллер 12 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;44.533;0.0;44.533;0.0;0.0;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;50.742;0.0;50.742;0.0;0.0;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;173.239;0.0;173.239;0.0;0.0;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;9.565;0.0;0.0;0.0;9.565;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Труба 102х4 ГОСТ 8732-78 09Г2С-15 ГОСТ 19281-2014;4.306;0.0;4.306;0.0;0.0;0.0
2020-04-22;02145-1;ГАС ООО;331-ГАС-17 от 13.06.2017, Спецификация №8 от 28.01.2020;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;525.226;0.0;525.226;0.0;0.0;0.0
2020-04-22;02362-1;Снабкомплектпоставка;1/2-20 от 10.02.2020, Спецификация №1 от 14.02.2020;Труба 325х8 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;266.854;0.0;266.854;0.0;0.0;0.0
2020-04-22;02361-1;Снабкомплектпоставка;1/2-20 от 10.02.2020, Спецификация №1 от 14.02.2020;Табличка 63х80 12Х18Н10Т;0.02;0.02;0.0;0.0;0.0;0.0
2020-04-22;02361-1;Снабкомплектпоставка;1/2-20 от 10.02.2020, Спецификация №1 от 14.02.2020;Труба 325х8 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;133.477;0.0;133.477;0.0;0.0;0.0
2020-04-22;02361-1;Снабкомплектпоставка;1/2-20 от 10.02.2020, Спецификация №1 от 14.02.2020;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;96.657;0.0;96.657;0.0;0.0;0.0
2020-04-25;0220/1-1;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;Шплинт 3,2х25.Гл ГОСТ 397-79;0.052;0.052;0.0;0.0;0.0;0.0
2020-04-25;0220/1-1;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;Лист 20 ГОСТ 19903-74 09Г2С-8 ГОСТ 19281-2014;2.062;0.0;2.062;0.0;0.0;0.0
2020-04-25;0220/1-1;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;Табличка 63х80 12Х18Н10Т;0.04;0.04;0.0;0.0;0.0;0.0
2020-04-25;0220/2-1;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;Шплинт 3,2х25.Гл ГОСТ 397-79;0.078;0.078;0.0;0.0;0.0;0.0
2020-04-25;0220/2-1;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;Лист 20 ГОСТ 19903-74 09Г2С-8 ГОСТ 19281-2014;4.601;0.0;4.601;0.0;0.0;0.0
2020-04-25;0220/2-1;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;Табличка 63х80 12Х18Н10Т;0.06;0.06;0.0;0.0;0.0;0.0
2020-04-25;0220/2-1;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №10(1424) от 30.12.2019;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-8 ГОСТ 19281-2014;56.446;0.0;56.446;0.0;0.0;0.0
2020-04-27;02269-1;СУЭК-КУЗБАСС АО;СУЭК-КУЗ-ЦЗ-19/2477М от 03.06.2019, Спецификация №8900353866 от 07.02.2020;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;69.012;0.0;69.012;0.0;0.0;0.0
2020-04-27;02269-1;СУЭК-КУЗБАСС АО;СУЭК-КУЗ-ЦЗ-19/2477М от 03.06.2019, Спецификация №8900353866 от 07.02.2020;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;131.196;0.0;131.196;0.0;0.0;0.0
2020-04-27;02269-1;СУЭК-КУЗБАСС АО;СУЭК-КУЗ-ЦЗ-19/2477М от 03.06.2019, Спецификация №8900353866 от 07.02.2020;Шайба 20 Гл ГОСТ 11371-78;0.964;0.0;0.964;0.0;0.0;0.0
2020-04-27;02269-1;СУЭК-КУЗБАСС АО;СУЭК-КУЗ-ЦЗ-19/2477М от 03.06.2019, Спецификация №8900353866 от 07.02.2020;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.088;0.088;0.0;0.0;0.0;0.0
2020-04-28;0085-1;0;0;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.089;0.089;0.0;0.0;0.0;0.0
2020-04-28;921387-4;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;Табличка 63х80 12Х18Н10Т;0.26;0.26;0.0;0.0;0.0;0.0
2020-04-28;921387-4;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;1567.233;0.0;1567.233;0.0;0.0;0.0
2020-04-28;921387-4;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;Лист 25 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;533.882;0.0;533.882;0.0;0.0;0.0
2020-04-28;921387-4;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;455.852;0.0;455.852;0.0;0.0;0.0
2020-04-28;921387-4;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;Уголок 100х100х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;284.74;0.0;284.74;0.0;0.0;0.0
2020-04-28;921387-4;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;1327.56;0.0;1327.56;0.0;0.0;0.0
2020-04-28;921387-4;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;1260.58;0.0;1260.58;0.0;0.0;0.0
